,location,total_sqft,bath,price,bhk
7779,Whitefield,1396.0,3.0,74.0,3
7787,Whitefield,1615.0,3.0,96.9,3
7796,Whitefield,1216.0,2.0,75.0,2
7798,Whitefield,2321.0,4.0,157.0,3
7799,Whitefield,1224.0,2.0,75.0,2
7800,Whitefield,1655.0,3.0,113.0,3
7802,Whitefield,4144.0,5.0,331.0,5
7806,Whitefield,1200.0,3.0,67.75,3
7807,Whitefield,2444.0,4.0,145.0,4
7808,Whitefield,1270.0,2.0,110.0,2
7809,Whitefield,1660.0,3.0,110.0,3
7810,Whitefield,1270.0,2.0,105.0,2
7812,Whitefield,1173.0,2.0,78.2,2
7813,Whitefield,1362.0,2.0,85.0,2
7814,Whitefield,1457.0,2.0,105.0,3
7815,Whitefield,1720.0,3.0,128.0,3
7819,Whitefield,1564.0,3.0,103.0,3
7823,Whitefield,1639.0,3.0,107.0,3
7824,Whitefield,1760.0,3.0,139.0,3
7825,Whitefield,613.0,1.0,48.0,1
7826,Whitefield,1730.0,3.0,125.0,3
7828,Whitefield,877.0,1.0,59.0,1
7831,Yelachenahalli,1464.0,2.0,105.0,3
7832,Yelachenahalli,2400.0,1.0,150.0,2
7833,Yelachenahalli,1700.0,3.0,130.0,3
7834,Yelachenahalli,1080.0,2.0,55.0,2
7835,Yelachenahalli,1400.0,2.0,78.0,2
7836,Yelachenahalli,1330.0,3.0,73.5,3
7837,Yelachenahalli,800.0,1.0,30.0,2
7838,Yelachenahalli,1100.0,2.0,60.0,2
7839,Yelachenahalli,1365.0,2.0,72.0,3
7840,Yelachenahalli,1103.0,2.0,55.0,2
7841,Yelachenahalli,1000.0,2.0,50.0,2
7843,Yelahanka,1326.0,2.0,78.0,2
7844,Yelahanka,3050.0,5.0,213.0,5
7850,Yelahanka,1705.0,3.0,95.0,3
7852,Yelahanka,1234.0,2.0,80.0,2
7853,Yelahanka,1315.0,2.0,85.0,2
7854,Yelahanka,1170.0,2.0,62.5,2
7855,Yelahanka,697.0,1.0,45.0,1
7857,Yelahanka,2195.0,4.0,127.0,3
7859,Yelahanka,1614.0,3.0,95.0,3
7861,Yelahanka,628.0,1.0,24.0,1
7864,Yelahanka,654.0,1.0,38.4,1
7871,Yelahanka,1825.0,3.0,105.0,3
7872,Yelahanka,1603.0,3.0,96.0,3
7873,Yelahanka,1304.0,2.0,79.0,2
7879,Yelahanka,1517.0,3.0,76.3,3
7882,Yelahanka,1327.0,2.0,85.0,2
7885,Yelahanka,1566.0,3.0,97.0,3
7887,Yelahanka,1270.0,2.0,78.0,2
7888,Yelahanka,1400.0,2.0,80.54,3
7890,Yelahanka,1322.0,2.0,86.0,2
7891,Yelahanka,1100.0,2.0,70.0,2
7892,Yelahanka,1200.0,2.0,70.0,2
7895,Yelahanka,2675.0,4.0,140.0,4
7897,Yelahanka,654.0,1.0,37.0,1
7899,Yelahanka,1465.0,3.0,80.01,3
7903,Yelahanka,1692.0,3.0,83.0,3
7908,Yelahanka,2145.0,3.0,125.0,3
7910,Yelahanka,1322.0,2.0,75.0,2
7912,Yelahanka,602.0,1.0,26.0,1
7913,Yelahanka,1100.0,2.0,60.0,2
7914,Yelahanka,1614.0,2.0,100.0,3
7915,Yelahanka,1890.0,3.0,108.0,3
7916,Yelahanka,1556.0,3.0,86.0,3
7917,Yelahanka,1610.0,4.0,85.0,3
7923,Yelahanka,1859.0,3.0,108.0,3
7925,Yelahanka,1322.0,2.0,80.0,2
7929,Yelahanka,2600.0,4.0,175.0,4
7930,Yelahanka,1305.0,2.0,78.0,2
7932,Yelahanka,1711.0,3.0,85.61,3
7933,Yelahanka,1315.0,2.0,75.0,2
7934,Yelahanka,3600.0,6.0,200.0,6
7937,Yelahanka,1614.0,3.0,95.0,3
7938,Yelahanka,1650.0,3.0,105.0,3
7943,Yelahanka,3990.0,4.0,260.0,4
7944,Yelahanka,1620.0,3.0,90.0,3
7945,Yelahanka,654.0,1.0,36.25,1
7946,Yelahanka,1614.0,3.0,93.0,3
7947,Yelahanka,694.0,1.0,30.84,1
7948,Yelahanka,1115.0,2.0,60.0,2
7949,Yelahanka,2317.0,4.0,140.0,3
7950,Yelahanka,1653.0,3.0,93.0,3
7951,Yelahanka,654.0,1.0,38.0,1
7953,Yelahanka,1445.0,2.0,82.0,2
7955,Yelahanka,602.0,1.0,38.0,1
7956,Yelahanka,697.0,1.0,35.0,1
7958,Yelahanka,682.0,1.0,36.23,1
7960,Yelahanka,1560.0,2.0,98.0,3
7961,Yelahanka,1780.0,3.0,107.0,3
7962,Yelahanka,1342.0,2.0,75.0,3
7963,Yelahanka,1823.0,3.0,103.0,3
7964,Yelahanka,1792.0,3.0,104.0,3
7965,Yelahanka,1304.0,2.0,69.97,2
7968,Yelahanka,1300.0,2.0,69.23,2
7969,Yelahanka,1705.0,3.0,91.0,3
7972,Yelahanka,1835.0,3.0,108.0,3
7973,Yelahanka,1847.0,3.0,92.0,3
7975,Yelahanka,1890.0,3.0,109.0,3
7976,Yelahanka,700.0,1.0,38.0,1
7977,Yelahanka,1491.0,3.0,85.0,3
7978,Yelahanka,2088.0,5.0,110.0,4
7981,Yelahanka,3019.0,6.0,190.0,4
7984,Yelahanka,1600.0,3.0,100.0,3
7988,Yelahanka,1705.0,3.0,85.0,3
7989,Yelahanka,1350.0,2.0,85.0,3
7991,Yelahanka,1633.0,3.0,110.0,3
7992,Yelahanka,1355.0,2.0,75.0,3
7998,Yelahanka,1175.0,2.0,67.77,2
7999,Yelahanka,1322.0,2.0,77.9,2
8000,Yelahanka,602.0,1.0,33.0,1
8001,Yelahanka,1315.0,2.0,77.0,2
8005,Yelahanka,567.0,1.0,25.0,1
8007,Yelahanka,602.0,2.0,30.0,1
8009,Yelahanka,1234.0,2.0,80.0,2
8012,Yelahanka,1267.0,3.0,78.0,2
8013,Yelahanka,1360.0,2.0,78.19,2
8015,Yelahanka New Town,650.0,1.0,33.0,1
8016,Yelahanka New Town,500.0,1.0,20.0,1
8017,Yelahanka New Town,440.0,1.0,16.5,1
8018,Yelahanka New Town,1610.0,3.0,92.0,3
8019,Yelahanka New Town,1700.0,3.0,90.0,3
8020,Yelahanka New Town,650.0,1.0,20.0,1
8021,Yelahanka New Town,350.0,1.0,13.5,1
8023,Yelahanka New Town,1385.0,2.0,65.0,2
8024,Yelahanka New Town,500.0,2.0,24.0,1
8025,Yelahanka New Town,650.0,1.0,17.0,1
8026,Yelahanka New Town,450.0,1.0,16.0,1
8028,Yelahanka New Town,960.0,2.0,50.0,2
8030,Yelahanka New Town,1209.0,2.0,65.0,3
8031,Yelahanka New Town,1400.0,2.0,80.0,3
8032,Yelahanka New Town,450.0,1.0,15.0,1
8033,Yelahanka New Town,500.0,1.0,18.0,1
8034,Yelahanka New Town,1420.0,2.0,75.0,3
8036,Yelahanka New Town,2200.0,2.0,180.0,2
8037,Yelahanka New Town,488.0,1.0,20.0,1
8038,Yelahanka New Town,1100.0,2.0,58.0,2
8041,Yelahanka New Town,1000.0,2.0,44.0,2
8042,Yelahanka New Town,650.0,1.0,18.0,1
8044,Yelahanka New Town,1740.0,3.0,150.0,3
8045,Yelahanka New Town,1290.0,2.0,70.0,2
8047,Yelenahalli,1240.0,2.0,47.12,2
8048,Yelenahalli,1200.0,2.0,46.17,2
8050,Yelenahalli,1260.0,2.0,47.88,2
8052,Yelenahalli,1175.0,2.0,50.0,2
8053,Yelenahalli,1650.0,3.0,68.0,3
8054,Yelenahalli,1200.0,2.0,45.6,2
8055,Yelenahalli,1200.0,2.0,46.17,2
8056,Yelenahalli,1160.0,2.0,44.08,2
8058,Yeshwanthpur,1693.0,3.0,108.0,3
8059,Yeshwanthpur,667.0,1.0,36.85,1
8060,Yeshwanthpur,1950.0,4.0,130.0,4
8062,Yeshwanthpur,665.0,1.0,36.85,1
8066,Yeshwanthpur,671.0,1.0,36.85,1
8067,Yeshwanthpur,1852.0,3.0,160.0,3
8068,Yeshwanthpur,668.0,1.0,36.85,1
8069,Yeshwanthpur,1185.0,2.0,75.84,2
8070,Yeshwanthpur,1195.0,2.0,100.0,2
8071,Yeshwanthpur,1313.0,3.0,96.0,3
8072,Yeshwanthpur,1400.0,2.0,100.0,2
8075,Yeshwanthpur,673.0,1.0,36.85,1
8079,Yeshwanthpur,669.0,1.0,36.85,1
8081,Yeshwanthpur,3027.0,4.0,260.0,3
8084,Yeshwanthpur,670.0,1.0,36.85,1
8087,Yeshwanthpur,1240.0,2.0,80.0,2
8088,Yeshwanthpur,1713.0,3.0,110.0,3
8089,Yeshwanthpur,1144.0,2.0,67.0,2
8090,Yeshwanthpur,1541.0,2.0,130.0,2
8092,Yeshwanthpur,1362.0,2.0,100.0,2
8093,Yeshwanthpur,666.0,1.0,36.8,1
8094,Yeshwanthpur,1855.0,3.0,140.0,3
8096,Yeshwanthpur,1165.0,2.0,85.0,2
8099,Yeshwanthpur,1825.0,3.0,145.0,3
8101,Yeshwanthpur,994.0,2.0,54.67,1
8102,Yeshwanthpur,650.0,1.0,40.0,1
8103,Yeshwanthpur,1855.0,3.0,140.0,3
8104,Yeshwanthpur,1500.0,3.0,100.0,3
8109,Yeshwanthpur,674.0,1.0,36.85,1
8111,Yeshwanthpur,672.0,1.0,36.85,1
8114,Yeshwanthpur,1195.0,2.0,100.0,2
8115,Yeshwanthpur,1692.0,3.0,108.0,3
8117,Yeshwanthpur,2500.0,5.0,185.0,6
8122,Yeshwanthpur,1855.0,3.0,135.0,3
8123,Yeshwanthpur,1876.0,3.0,160.0,3
8125,other,2770.0,4.0,290.0,3
8128,other,600.0,1.0,38.0,1
8131,other,1500.0,2.0,185.0,2
8132,other,840.0,2.0,45.0,2
8133,other,4395.0,3.0,240.0,3
8134,other,845.0,2.0,55.0,2
8135,other,2511.0,3.0,205.0,3
8136,other,1660.0,2.0,105.0,3
8138,other,1200.0,2.0,65.0,2
8139,other,1200.0,3.0,90.0,3
8143,other,782.0,2.0,55.68,2
8144,other,1800.0,3.0,120.0,3
8145,other,1413.0,2.0,75.0,3
8146,other,945.0,2.0,54.0,2
8147,other,1870.0,3.0,110.0,3
8148,other,1260.0,2.0,85.05,3
8150,other,2795.0,4.0,235.0,3
8152,other,1904.0,3.0,150.0,3
8153,other,2000.0,3.0,175.0,3
8156,other,1500.0,3.0,100.0,3
8158,other,1783.0,3.0,115.0,3
8159,other,912.0,2.0,70.0,3
8162,other,1580.0,3.0,100.0,3
8163,other,1415.0,3.0,78.0,3
8165,other,2405.0,4.0,260.0,3
8166,other,1500.0,2.0,115.0,2
8171,other,1060.0,2.0,60.0,2
8172,other,2600.0,8.0,180.0,8
8174,other,1285.0,2.0,72.5,2
8175,other,4050.0,3.0,280.0,3
8178,other,1280.0,2.0,69.0,2
8179,other,3045.0,3.0,170.0,3
8182,other,900.0,2.0,110.0,2
8187,other,1560.0,3.0,115.0,3
8190,other,1200.0,4.0,165.0,4
8192,other,1645.0,3.0,95.0,3
8193,other,1200.0,2.0,79.0,2
8195,other,1350.0,2.0,140.0,3
8196,other,1800.0,3.0,150.0,3
8198,other,1762.0,3.0,125.0,3
8200,other,1200.0,3.0,90.0,3
8201,other,2023.71,3.0,275.0,3
8207,other,2150.0,4.0,240.0,3
8210,other,3309.0,4.0,325.0,4
8211,other,5000.0,9.0,360.0,11
8213,other,1150.0,2.0,126.0,2
8216,other,1200.0,2.0,74.0,2
8219,other,1753.0,3.0,120.0,3
8221,other,720.0,2.0,45.0,2
8224,other,1200.0,3.0,165.0,4
8225,other,700.0,1.0,41.0,1
8227,other,1595.0,3.0,115.0,3
8228,other,1353.0,2.0,110.0,2
8229,other,1200.0,2.0,85.0,1
8232,other,1325.0,2.0,90.0,3
8235,other,1056.0,2.0,80.0,2
8237,other,1600.0,3.0,86.0,3
8239,other,1544.0,3.0,120.0,3
8240,other,1200.0,2.0,65.0,2
8241,other,540.0,1.0,36.0,1
8242,other,1578.0,3.0,180.0,3
8244,other,1600.0,2.0,115.0,2
8245,other,416.0,1.0,18.5,1
8248,other,834.0,1.0,60.0,1
8249,other,1125.0,4.0,70.0,3
8250,other,3000.0,5.0,260.0,4
8251,other,2160.0,5.0,250.0,6
8253,other,469.0,1.0,25.0,1
8258,other,1630.0,2.0,200.0,2
8260,other,1200.0,2.0,70.0,3
8261,other,1350.0,3.0,77.0,3
8262,other,1180.0,2.0,78.34,3
8263,other,1355.0,2.0,115.0,2
8264,other,600.0,1.0,50.0,1
8265,other,1875.0,3.0,165.0,3
8266,other,600.0,2.0,55.0,2
8269,other,1750.0,3.0,120.0,3
8272,other,1092.0,2.0,98.5,3
8275,other,1855.0,3.0,225.0,3
8279,other,425.0,1.0,20.03,1
8281,other,600.0,1.0,60.0,1
8282,other,1468.0,2.0,140.0,2
8283,other,4300.0,5.0,550.0,4
8285,other,775.0,2.0,55.0,2
8288,other,1352.0,3.0,135.0,3
8290,other,1200.0,3.0,95.0,4
8291,other,1976.0,3.0,184.0,3
8292,other,5500.0,4.0,600.0,4
8293,other,1200.0,3.0,95.0,3
8296,other,1180.0,2.0,69.0,2
8297,other,686.0,1.0,17.0,1
8299,other,1500.0,4.0,180.0,4
8301,other,1282.0,2.0,87.0,2
8303,other,1500.0,2.0,95.0,3
8304,other,1300.0,1.0,115.0,2
8305,other,530.0,1.0,20.0,1
8306,other,1350.0,2.0,80.0,2
8308,other,2400.0,6.0,125.0,8
8310,other,1141.0,2.0,62.0,2
8313,other,950.0,1.0,40.0,1
8320,other,1480.0,3.0,90.0,3
8321,other,1600.0,3.0,90.0,3
8322,other,1200.0,4.0,135.0,4
8324,other,1500.0,3.0,115.0,3
8325,other,1824.0,3.0,125.0,3
8326,other,750.0,1.0,56.25,1
8333,other,6000.0,5.0,400.0,4
8334,other,2400.0,3.0,170.0,3
8336,other,1500.0,2.0,98.0,3
8337,other,3095.0,3.0,350.0,3
8339,other,1200.0,1.0,28.0,1
8340,other,1500.0,3.0,100.0,3
8342,other,1560.0,5.0,145.0,5
8344,other,1560.0,3.0,188.0,3
8347,other,485.0,1.0,15.0,1
8353,other,1200.0,3.0,130.0,3
8354,other,1050.0,2.0,67.0,2
8355,other,1596.0,3.0,105.0,3
8359,other,1200.0,3.0,85.0,3
8360,other,1132.0,2.0,67.0,2
8362,other,1515.0,3.0,88.0,3
8365,other,1380.0,2.0,80.0,2
8368,other,4346.0,5.0,500.0,4
8370,other,2200.0,3.0,187.0,3
8371,other,3329.0,3.0,330.0,3
8372,other,3600.0,4.0,300.0,4
8373,other,3500.0,3.0,450.0,4
8375,other,1093.0,2.0,65.0,2
8377,other,1535.0,3.0,95.0,3
8379,other,1100.0,2.0,62.7,2
8382,other,2197.0,4.0,280.0,3
8384,other,1100.0,2.0,60.0,2
8385,other,1600.0,3.0,172.0,4
8386,other,1450.0,2.0,85.0,3
8387,other,2000.0,3.0,166.0,4
8391,other,1756.0,3.0,100.0,3
8392,other,1532.0,3.0,92.0,3
8393,other,1650.0,3.0,110.0,3
8394,other,1200.0,2.0,66.0,2
8396,other,1525.0,2.0,122.0,3
8400,other,2400.0,3.0,200.0,4
8401,other,1000.0,2.0,130.0,2
8403,other,3040.0,1.0,180.0,2
8405,other,1390.0,3.0,120.0,3
8407,other,1135.0,2.0,68.0,2
8408,other,900.0,2.0,55.0,2
8412,other,2500.0,3.0,250.0,3
8416,other,1269.72,2.0,68.0,2
8417,other,1168.0,3.0,70.0,3
8419,other,2100.0,4.0,155.0,4
8421,other,1515.0,3.0,93.93,3
8426,other,2700.0,4.0,214.0,6
8427,other,2000.0,3.0,210.0,3
8428,other,2400.0,4.0,300.0,5
8429,other,1760.0,3.0,176.0,3
8430,other,595.0,1.0,42.0,1
8435,other,1170.0,2.0,86.0,2
8436,other,2200.0,4.0,235.0,4
8443,other,1650.0,3.0,175.0,3
8445,other,1670.0,3.0,91.86,3
8449,other,1250.0,2.0,80.0,3
8450,other,1650.0,4.0,160.0,3
8451,other,800.0,2.0,50.0,2
8452,other,1225.0,2.0,150.0,2
8454,other,3675.0,4.0,367.0,4
8455,other,1200.0,2.0,150.0,2
8458,other,1350.0,2.0,80.0,2
8460,other,1614.0,3.0,110.0,3
8461,other,1188.0,2.0,73.0,2
8462,other,1480.0,3.0,90.0,3
8463,other,680.0,2.0,42.0,2
8466,other,955.0,2.0,53.55,2
8468,other,2479.13,3.0,215.0,3
8469,other,1100.0,2.0,106.0,2
8472,other,1925.0,3.0,120.0,3
8473,other,650.0,1.0,26.0,1
8475,other,2000.0,3.0,207.0,3
8476,other,1050.0,2.0,110.0,2
8478,other,2204.0,2.0,305.0,3
8484,other,1685.0,2.0,110.0,3
8486,other,1550.0,3.0,110.0,3
8487,other,500.0,1.0,20.0,1
8489,other,3155.0,4.0,370.0,3
8490,other,1765.0,3.0,105.0,3
8491,other,1265.0,2.0,70.0,2
8492,other,1012.0,2.0,59.0,2
8493,other,2045.0,4.0,154.0,3
8495,other,2400.0,4.0,280.0,6
8496,other,581.91,2.0,25.0,1
8497,other,1158.0,2.0,85.0,3
8498,other,925.0,2.0,51.0,2
8499,other,1415.0,2.0,110.0,2
8502,other,4750.0,5.0,600.0,4
8503,other,1840.0,3.0,155.0,3
8504,other,1350.0,2.0,185.0,2
8505,other,824.0,2.0,60.0,2
8506,other,1340.0,2.0,100.0,3
8507,other,1620.0,2.0,110.0,3
8508,other,1533.0,3.0,115.0,3
8509,other,1560.0,3.0,85.0,3
8511,other,750.0,1.0,25.0,1
8512,other,1375.0,2.0,85.0,3
8519,other,1500.0,3.0,88.0,3
8521,other,1140.0,2.0,76.0,2
8522,other,1198.0,2.0,84.0,2
8523,other,4000.0,4.0,520.0,4
8525,other,1370.0,2.0,75.0,2
8529,other,1000.0,1.0,55.0,2
8530,other,1200.0,2.0,125.0,2
8534,other,1050.0,1.0,70.0,1
8535,other,1200.0,2.0,80.0,3
8543,other,400.0,1.0,14.0,1
8545,other,1575.0,4.0,150.0,5
8547,other,4800.0,5.0,629.0,4
8548,other,1200.0,2.0,70.0,2
8550,other,1100.0,2.0,60.0,2
8552,other,1300.0,2.0,79.0,2
8554,other,3500.0,4.0,350.0,4
8556,other,1000.0,2.0,110.0,3
8563,other,2400.0,3.0,260.0,3
8564,other,1533.0,3.0,85.0,3
8567,other,1452.55,2.0,110.0,2
8568,other,2357.0,3.0,151.0,3
8569,other,1170.0,2.0,105.0,2
8570,other,1411.0,3.0,91.72,3
8572,other,3095.0,3.0,375.0,3
8574,other,1100.0,3.0,78.0,3
8576,other,3600.0,4.0,365.0,4
8579,other,1945.0,3.0,120.0,3
8581,other,1650.0,3.0,165.0,3
8582,other,1550.0,2.0,150.0,3
8584,other,1150.0,2.0,75.0,3
8585,other,1200.0,3.0,74.0,3
8586,other,1229.0,3.0,86.03,3
8587,other,1030.0,2.0,61.0,2
8588,other,600.0,1.0,32.0,1
8589,other,1165.0,2.0,135.0,2
8592,other,3000.0,4.0,240.0,4
8594,other,1315.0,2.0,90.0,2
8595,other,1210.0,2.0,72.0,2
8596,other,11338.0,9.0,1000.0,6
8598,other,30000.0,4.0,2100.0,4
8600,other,1170.0,2.0,68.0,2
8601,other,1600.0,2.0,110.0,2
8603,other,1370.0,2.0,75.0,3
8605,other,1980.0,3.0,224.0,3
8607,other,1700.0,3.0,97.0,3
8608,other,1900.0,3.0,160.0,3
8610,other,1100.0,2.0,75.0,2
8611,other,1929.0,3.0,115.0,3
8612,other,3161.0,4.0,214.0,4
8614,other,3515.0,3.0,420.0,3
8616,other,1100.0,2.0,70.0,2
8620,other,700.0,1.0,41.0,1
8625,other,3000.0,3.0,250.0,3
8626,other,1100.0,2.0,61.0,2
8627,other,1260.0,1.0,41.0,1
8628,other,1500.0,1.0,37.5,1
8629,other,600.0,1.0,17.0,1
8631,other,1165.0,2.0,75.0,2
8632,other,1272.0,4.0,75.0,3
8634,other,1600.0,5.0,140.0,5
8636,other,1000.0,2.0,65.0,3
8638,other,2400.0,4.0,325.0,3
8640,other,1463.0,1.0,142.0,2
8642,other,2401.0,3.0,185.0,3
8643,other,1875.0,2.0,235.0,3
8645,other,890.0,1.0,75.0,1
8648,other,2400.0,3.0,290.0,3
8650,other,1690.0,3.0,100.0,3
8653,other,1350.0,2.0,90.0,2
8654,other,1460.0,3.0,88.0,3
8655,other,1685.0,3.0,95.0,3
8656,other,800.0,1.0,52.0,1
8657,other,4000.0,5.0,280.0,4
8659,other,792.0,2.0,70.0,2
8662,other,2400.0,5.0,235.0,5
8665,other,461.82,1.0,31.7,1
8666,other,1500.0,2.0,85.0,3
8669,other,1260.0,2.0,75.0,2
8671,other,12000.0,12.0,525.0,10
8673,other,2820.0,3.0,285.0,3
8674,other,1950.0,3.0,130.0,3
8676,other,1350.0,2.0,140.0,3
8677,other,4051.0,4.0,345.0,4
8678,other,2100.0,3.0,170.0,3
8679,other,1991.0,3.0,160.0,3
8681,other,1200.0,3.0,66.0,3
8683,other,3000.0,4.0,342.0,4
8684,other,2400.0,6.0,245.0,6
8686,other,1375.0,2.0,105.0,2
8687,other,1693.0,3.0,108.0,3
8694,other,1150.0,2.0,77.5,3
8698,other,1058.0,2.0,60.0,2
8699,other,900.0,1.0,30.0,1
8700,other,1672.0,3.0,150.0,3
8703,other,1250.0,3.0,139.0,3
8704,other,1468.0,3.0,130.0,2
8708,other,1480.0,2.0,145.0,3
8711,other,2280.0,3.0,285.0,3
8712,other,2000.0,3.0,200.0,3
8715,other,1080.0,2.0,75.0,3
8716,other,2400.0,2.0,150.0,3
8718,other,1125.0,2.0,75.0,2
8719,other,1596.0,3.0,95.0,3
8720,other,1639.0,3.0,123.0,3
8722,other,1740.0,3.0,199.0,3
8723,other,1372.0,2.0,90.0,3
8725,other,6200.0,5.0,720.0,5
8728,other,925.0,2.0,63.0,2
8729,other,1200.0,3.0,95.0,4
8730,other,1200.0,2.0,79.0,2
8731,other,2500.0,3.0,270.0,3
8732,other,1584.0,3.0,145.0,4
8733,other,1570.0,3.0,115.0,3
8734,other,3000.0,3.0,400.0,3
8738,other,1750.0,3.0,180.0,3
8739,other,1500.0,1.0,160.0,2
8740,other,2100.0,6.0,275.0,6
8742,other,705.0,1.0,36.5,1
8743,other,1340.0,3.0,77.0,3
8747,other,1260.0,1.0,41.0,1
8748,other,1200.0,2.0,125.0,2
8749,other,1270.0,2.0,175.0,4
8750,other,1200.0,3.0,130.0,3
8751,other,3595.0,6.0,360.0,4
8753,other,3100.0,5.0,385.0,4
8755,other,1200.0,4.0,150.0,4
8756,other,3259.0,3.0,270.0,3
8759,other,596.0,1.0,42.0,1
8760,other,10000.0,16.0,550.0,16
8761,other,1200.0,4.0,110.0,4
8762,other,1910.0,3.0,190.0,3
8765,other,1750.0,3.0,149.0,3
8767,other,985.0,2.0,63.0,2
8768,other,1300.0,2.0,129.0,2
8769,other,1490.0,2.0,88.0,3
8773,other,650.0,1.0,30.0,1
8774,other,1500.0,2.0,89.99,3
8775,other,1350.0,4.0,145.0,4
8776,other,910.0,1.0,42.0,1
8779,other,532.0,1.0,22.49,1
8780,other,1060.0,3.0,62.0,3
8782,other,1550.0,2.0,160.0,2
8786,other,1000.0,2.0,80.0,2
8788,other,1500.0,2.0,97.0,3
8789,other,1865.0,4.0,140.0,3
8791,other,3500.0,4.0,245.0,4
8795,other,1320.0,2.0,73.0,3
8796,other,2150.0,6.0,205.0,6
8799,other,675.0,3.0,52.0,2
8800,other,1801.0,3.0,139.0,3
8802,other,2990.0,4.0,324.0,4
8803,other,2400.0,2.0,160.0,2
8805,other,1150.0,2.0,75.0,2
8806,other,1200.0,3.0,165.0,3
8813,other,1390.0,2.0,80.0,3
8814,other,1550.0,2.0,90.0,3
8817,other,1500.0,4.0,110.0,4
8819,other,1839.0,3.0,165.0,3
8821,other,900.0,2.0,70.0,2
8823,other,1500.0,3.0,149.0,3
8826,other,750.0,2.0,50.0,1
8827,other,600.0,3.0,75.0,2
8828,other,1605.0,2.0,85.0,3
8831,other,1500.0,1.0,19.5,1
8833,other,1200.0,2.0,70.0,2
8834,other,1200.0,2.0,160.0,2
8835,other,1904.0,3.0,155.0,3
8836,other,2770.0,4.0,315.0,3
8837,other,813.0,1.0,39.0,1
8840,other,1630.0,2.0,97.78,3
8842,other,2425.0,4.0,173.0,4
8846,other,1280.0,2.0,75.0,2
8847,other,735.0,1.0,75.0,1
8848,other,500.0,1.0,24.0,1
8850,other,1200.0,4.0,145.0,3
8851,other,1200.0,2.0,100.0,2
8852,other,1200.0,3.0,160.0,3
8853,other,1265.0,2.0,82.0,3
8856,other,1850.0,3.0,98.0,3
8857,other,2360.0,4.0,150.0,4
8858,other,1030.0,2.0,77.25,2
8860,other,2000.0,3.0,160.0,3
8861,other,1575.0,3.0,93.0,3
8862,other,1300.0,2.0,70.0,3
8864,other,1380.0,2.0,75.0,2
8869,other,3100.0,3.0,250.0,3
8870,other,1190.0,2.0,100.0,2
8871,other,1827.0,3.0,100.0,3
8872,other,1500.0,3.0,95.0,3
8873,other,1180.0,2.0,63.0,2
8878,other,1645.0,3.0,95.0,3
8879,other,1200.0,4.0,140.0,4
8882,other,1097.0,2.0,65.0,2
8883,other,1600.0,3.0,165.0,4
8885,other,900.0,2.0,110.0,2
8886,other,1200.0,2.0,125.0,2
8887,other,1355.0,2.0,75.0,2
8889,other,7500.0,4.0,900.0,4
8892,other,4104.0,4.0,360.0,4
8895,other,2080.0,2.0,150.0,2
8896,other,1505.0,2.0,90.0,2
8897,other,1200.0,3.0,95.75,3
8898,other,1810.0,4.0,148.0,3
8900,other,1530.0,2.0,97.0,3
8905,other,1500.0,2.0,130.0,3
8909,other,1400.0,2.0,80.0,2
8910,other,1533.0,3.0,150.0,3
8912,other,3730.0,6.0,450.0,4
8913,other,745.0,2.0,50.0,2
8915,other,1355.0,2.0,95.0,2
8916,other,833.0,1.0,49.0,1
8918,other,3000.0,5.0,270.0,4
8919,other,1220.0,2.0,68.0,2
8920,other,3811.0,3.0,475.0,4
8921,other,1545.0,3.0,85.0,3
8923,other,1350.0,2.0,110.0,2
8925,other,1200.0,2.0,68.0,3
8927,other,2000.0,4.0,180.0,5
8931,other,1280.0,4.0,115.0,4
8932,other,1200.0,3.0,85.0,3
8934,other,1655.0,3.0,155.0,3
8935,other,1150.0,2.0,74.0,2
8937,other,1200.0,2.0,108.0,3
8938,other,1200.0,2.0,75.0,2
8943,other,1500.0,2.0,203.0,2
8946,other,4500.0,9.0,500.0,9
8949,other,1550.0,3.0,160.0,3
8952,other,1758.0,3.0,95.0,3
8953,other,3179.0,5.0,351.0,4
8955,other,1200.0,3.0,85.0,2
8957,other,1800.0,3.0,140.0,3
8960,other,3900.0,4.0,333.0,4
8961,other,2400.0,4.0,200.0,3
8962,other,1645.0,3.0,87.5,3
8964,other,2600.0,3.0,140.0,3
8965,other,950.0,2.0,60.0,2
8971,other,1900.0,3.0,205.0,3
8973,other,1402.0,2.0,85.0,3
8975,other,2100.0,3.0,240.0,3
8979,other,1200.0,3.0,140.0,3
8980,other,814.0,2.0,55.0,2
8983,other,1590.0,3.0,120.0,3
8984,other,3754.0,6.0,430.0,4
8987,other,1450.0,2.0,89.6,3
8989,other,1340.0,2.0,77.0,2
8992,other,1665.0,3.0,105.0,3
8994,other,2300.0,4.0,200.0,4
8995,other,1210.0,2.0,76.0,2
9000,other,1065.0,2.0,58.0,2
9003,other,1636.0,3.0,97.0,3
9004,other,3600.0,4.0,450.0,4
9007,other,1200.0,3.0,72.0,3
9011,other,1000.0,1.0,75.0,2
9014,other,1170.0,2.0,86.0,2
9015,other,4830.0,5.0,390.0,4
9016,other,850.0,2.0,75.0,2
9020,other,2065.0,3.0,130.0,3
9021,other,1150.0,2.0,125.0,2
9024,other,2550.0,4.0,290.0,3
9025,other,3080.0,2.0,285.0,4
9027,other,3400.0,6.0,420.0,4
